learning_rate	which_rules	which_responses	word	weight	updated_weight	mean_reg
0.6500000000000001	irregular	coplayer	snite	0.7718415267971652	0.7363306542700712	0.3076923076923077
0.6500000000000001	irregular	coplayer	snurn	0.9835884467748506	0.2972683711135181	0.6153846153846154
0.6500000000000001	irregular	coplayer	sping	0.8495007220414647	0.8495007220414647	0.20833333333333334
0.6500000000000001	irregular	coplayer	splide	0.7829016668651589	0.6800732069594162	0.25
0.6500000000000001	irregular	coplayer	spling	0.7568219552724097	0.6863785313069912	0.3076923076923077
0.6500000000000001	irregular	coplayer	splink	0.7409149085767697	0.628935217119583	0.43478260869565216
0.6500000000000001	irregular	coplayer	splive	0.7255085865447082	0.7255085865447082	0.6086956521739131
0.6500000000000001	irregular	coplayer	splurn	0.9835884467748506	0.28067769625879024	0.7391304347826086
0.6500000000000001	irregular	coplayer	spreem	1	1	0.46153846153846156
0.6500000000000001	irregular	coplayer	sprell	0.9155899592136832	0.34493655753280567	0.6521739130434783
0.6500000000000001	irregular	coplayer	spride	0.5635008056678296	0.5635008056678296	0.23076923076923078
0.6500000000000001	irregular	coplayer	sprurn	0.9835884467748506	0.2972683711135181	0.6538461538461539
0.6500000000000001	irregular	coplayer	squeen	1	1	0.5833333333333334
0.6500000000000001	irregular	coplayer	squeep	0.5319307624339821	0.5109644271998103	0.2916666666666667
0.6500000000000001	irregular	coplayer	squide	0.7841681456376568	0.7498004796594274	0.25
0.6500000000000001	irregular	coplayer	squine	0.9371183282858644	0.9371183282858643	0.6538461538461539
0.6500000000000001	irregular	coplayer	squite	0.7718415267971652	0.6838764953293506	0.3333333333333333
0.6500000000000001	irregular	coplayer	stell	0.9155899592136832	0.34493655753280567	0.5652173913043478
0.6500000000000001	irregular	coplayer	streel	1	1	0.4782608695652174
0.6500000000000001	irregular	coplayer	streen	1	1	0.5
0.6500000000000001	irregular	coplayer	strill	0.9155899592136832	0.34493655753280567	0.8260869565217391
0.6500000000000001	irregular	coplayer	strim	0.8248619149777238	0.7144516947432654	0.375
0.6500000000000001	irregular	coplayer	strine	0.5958105755120673	0.559009373526377	0.4782608695652174
0.6500000000000001	irregular	coplayer	strink	0.7403984313448542	0.7403984313448542	0.3076923076923077
0.6500000000000001	irregular	coplayer	strite	0.5223415272025212	0.5223415272025212	0.20833333333333334
0.6500000000000001	irregular	coplayer	surn	0.9835884467748506	0.2972683711135181	0.6153846153846154
0.6500000000000001	irregular	coplayer	sweel	1	1	0.43478260869565216
0.6500000000000001	irregular	coplayer	swide	0.7841681456376568	0.7498004796594274	0.16666666666666666
0.6500000000000001	irregular	coplayer	swite	0.7718415267971652	0.7363306542700712	0.4230769230769231
0.6500000000000001	irregular	coplayer	swurn	0.9835884467748506	0.26708539998051	0.6666666666666666
0.6500000000000001	irregular	coplayer	theel	0.6776013984474349	0.6776013984474349	0.20833333333333334
0.6500000000000001	irregular	coplayer	theep	0.6330236380813812	0.6251307187982048	0.4166666666666667
0.6500000000000001	irregular	coplayer	thide	0.8103906228224429	0.8103906228224429	0.23076923076923078
0.6500000000000001	irregular	coplayer	threll	0.9155899592136832	0.27322517731258733	0.4583333333333333
0.6500000000000001	irregular	coplayer	thride	0.5176953847473417	0.5117806159311569	0.34782608695652173
0.6500000000000001	irregular	coplayer	thrim	0.8248619149777238	0.7144516947432654	0.4166666666666667
0.6500000000000001	irregular	coplayer	thring	0.7375500849042943	0.7266501543536177	0.5217391304347826
0.6500000000000001	irregular	coplayer	thurn	0.9835884467748506	0.28067769625879024	0.5217391304347826
0.6500000000000001	irregular	coplayer	trell	0.9155899592136832	0.34493655753280567	0.6521739130434783
0.6500000000000001	irregular	coplayer	trine	0.5958105755120673	0.559009373526377	0.34782608695652173
0.6500000000000001	irregular	coplayer	trink	0.6161333976380446	0.6161333976380446	0.2916666666666667
0.6500000000000001	irregular	coplayer	trurn	0.9835884467748506	0.2972683711135181	0.6923076923076923
0.6500000000000001	irregular	coplayer	twell	0.7717736258285047	0.7717736258285047	0.5652173913043478
0.6500000000000001	irregular	coplayer	twim	0.7138711619353876	0.5574571843385349	0.34782608695652173
0.6500000000000001	irregular	coplayer	twink	0.8998676870443899	0.8069026343595841	0.5769230769230769
0.6500000000000001	irregular	coplayer	twite	0.7718415267971652	0.6838764953293506	0.25
0.6500000000000001	irregular	coplayer	vink	0.9289251231442684	0.9289251231442684	0.6153846153846154
0.6500000000000001	irregular	coplayer	vrill	0.9155899592136832	0.27322517731258733	0.625
0.6500000000000001	irregular	coplayer	vrink	0.7403984313448542	0.7403984313448542	0.4230769230769231
0.6500000000000001	irregular	coplayer	vrite	0.5680738434412476	0.5680738434412476	0.30434782608695654
0.6500000000000001	irregular	coplayer	vurn	0.6778384157579144	0.5727354028638929	0.5416666666666666
0.6500000000000001	irregular	coplayer	yide	0.7841681456376568	0.7841681456376568	0.391304347826087
0.6500000000000001	irregular	coplayer	yill	0.9155899592136832	0.34493655753280567	0.782608695652174
0.6500000000000001	irregular	coplayer	zeem	1	1	0.6521739130434783
0.6500000000000001	irregular	coplayer	zeep	0.6330236380813812	0.6330236380813812	0.5217391304347826
0.6500000000000001	irregular	coplayer	zell	0.9155899592136832	0.25705954632288097	0.2692307692307692
0.6500000000000001	irregular	coplayer	zim	0.8248619149777238	0.8248619149777238	0.6956521739130435
0.6500000000000001	irregular	coplayer	zite	0.7454089129026418	0.7454089129026418	0.3333333333333333
0.6500000000000001	irregular	own	beeve	0.8760675281811514	0.8760675281811514	0.6153846153846154
0.6500000000000001	irregular	own	blide	0.7829016668651589	0.663680264075892	0.5217391304347826
0.6500000000000001	irregular	own	blurn	0.9835884467748506	0.4668179973089943	0.6666666666666666
0.6500000000000001	irregular	own	breep	0.5484932856105598	0.48059737174546596	0.2916666666666667
0.6500000000000001	irregular	own	brive	0.6233257410830562	0.6233257410830562	0.25
0.6500000000000001	irregular	own	brurn	0.9835884467748506	0.4668179973089943	0.4583333333333333
0.6500000000000001	irregular	own	cheel	0.7033649711464584	0.7033649711464584	0.6521739130434783
0.6500000000000001	irregular	own	cheem	1	1	0.46153846153846156
0.6500000000000001	irregular	own	cheen	1	1	0.6521739130434783
0.6500000000000001	irregular	own	chim	0.8541500394431276	0.8541500394431276	0.3333333333333333
0.6500000000000001	irregular	own	chite	0.8602176784612262	0.8602176784612262	0.3333333333333333
0.6500000000000001	irregular	own	dreen	1	1	0.5652173913043478
0.6500000000000001	irregular	own	dreep	0.5484932856105598	0.48981514555370304	0.23076923076923078
0.6500000000000001	irregular	own	drell	0.9155899592136832	0.4226709009220728	0.46153846153846156
0.6500000000000001	irregular	own	drurn	0.9835884467748506	0.5203389366846395	0.5217391304347826
0.6500000000000001	irregular	own	dweep	0.5319307624339821	0.48330624407101075	0.3076923076923077
0.6500000000000001	irregular	own	dwide	0.7841681456376568	0.542574528172684	0.3076923076923077
0.6500000000000001	irregular	own	dwill	0.9155899592136832	0.4226709009220728	0.46153846153846156
0.6500000000000001	irregular	own	dwim	0.7138711619353876	0.5274204791846848	0.4583333333333333
0.6500000000000001	irregular	own	dwing	0.7062877882701784	0.5986307454058067	0.5384615384615384
0.6500000000000001	irregular	own	dwink	0.8998676870443899	0.8398157275461302	0.34782608695652173
0.6500000000000001	irregular	own	feem	1	1	0.6086956521739131
0.6500000000000001	irregular	own	fide	0.9154709676018904	0.874989817846891	0.4230769230769231
0.6500000000000001	irregular	own	fim	0.8393380184291316	0.8393380184291316	0.6153846153846154
0.6500000000000001	irregular	own	fleel	1	1	0.46153846153846156
0.6500000000000001	irregular	own	frim	0.8248619149777238	0.7359217615453305	0.782608695652174
0.6500000000000001	irregular	own	geem	1	1	0.6956521739130435
0.6500000000000001	irregular	own	geeve	0.9209183614324898	0.9209183614324898	0.6086956521739131
0.6500000000000001	irregular	own	gim	0.7138711619353876	0.6069560001391218	0.6153846153846154
0.6500000000000001	irregular	own	glill	0.9155899592136832	0.44718918945967584	0.4583333333333333
0.6500000000000001	irregular	own	gline	0.8761751979855581	0.8016564327874415	0.6153846153846154
0.6500000000000001	irregular	own	gling	0.7568219552724097	0.6885662152810725	0.6086956521739131
0.6500000000000001	irregular	own	glink	0.7409149085767697	0.6470119335138604	0.4166666666666667
0.6500000000000001	irregular	own	greel	1	1	0.5652173913043478
0.6500000000000001	irregular	own	greem	1	1	0.5769230769230769
0.6500000000000001	irregular	own	gring	0.7375500849042943	0.6612505710495578	0.34782608695652173
0.6500000000000001	irregular	own	grink	0.7403984313448542	0.7403984313448542	0.34615384615384615
0.6500000000000001	irregular	own	gurn	0.6778384157579144	0.6077697404952335	0.4166666666666667
0.6500000000000001	irregular	own	hurn	0.9835884467748506	0.5203389366846395	0.6956521739130435
0.6500000000000001	irregular	own	jeem	1	1	0.5833333333333334
0.6500000000000001	irregular	own	jine	0.808393059246601	0.808393059246601	0.5217391304347826
0.6500000000000001	irregular	own	jink	0.7409149085767697	0.5712707120097432	0.6086956521739131
0.6500000000000001	irregular	own	jurn	0.6778384157579144	0.6077697404952335	0.625
0.6500000000000001	irregular	own	kleel	1	1	0.34615384615384615
0.6500000000000001	irregular	own	kleem	1	1	0.625
0.6500000000000001	irregular	own	klide	0.7829016668651589	0.645797053657502	0.4230769230769231
0.6500000000000001	irregular	own	klill	0.9155899592136832	0.44718918945967584	0.5416666666666666
0.6500000000000001	irregular	own	klite	0.7718415267971652	0.5576747817622564	0.3333333333333333
0.6500000000000001	irregular	own	kreen	1	1	0.5416666666666666
0.6500000000000001	irregular	own	lell	0.9155899592136832	0.43910165744827806	0.5652173913043478
0.6500000000000001	irregular	own	ming	0.7835746010100221	0.6871970315587773	0.6086956521739131
0.6500000000000001	irregular	own	murn	0.6778384157579144	0.5799604524584259	0.6153846153846154
0.6500000000000001	irregular	own	neem	1	1	0.5416666666666666
0.6500000000000001	irregular	own	neen	1	1	0.5384615384615384
0.6500000000000001	irregular	own	nink	0.7409149085767697	0.6470119335138604	0.375
0.6500000000000001	irregular	own	pite	0.945188202887024	0.9451882028870241	0.4166666666666667
0.6500000000000001	irregular	own	pleel	1	1	0.3333333333333333
0.6500000000000001	irregular	own	pline	0.8761751979855581	0.6817861719751489	0.6956521739130435
0.6500000000000001	irregular	own	preem	1	1	0.5769230769230769
0.6500000000000001	irregular	own	prill	0.9155899592136832	0.4226709009220728	0.7692307692307693
0.6500000000000001	irregular	own	pring	0.7375500849042943	0.5921988857519719	0.2916666666666667
0.6500000000000001	irregular	own	prurn	0.9835884467748506	0.4668179973089943	0.5833333333333334
0.6500000000000001	irregular	own	quide	0.7841681456376568	0.5349702587490646	0.43478260869565216
0.6500000000000001	irregular	own	quing	0.7062877882701784	0.5986307454058067	0.38461538461538464
0.6500000000000001	irregular	own	quink	0.8998676870443899	0.8398157275461302	0.6086956521739131
0.6500000000000001	irregular	own	rurn	0.9835884467748506	0.5203389366846395	0.5652173913043478
0.6500000000000001	irregular	own	schmeem	1	1	0.5652173913043478
0.6500000000000001	irregular	own	schmim	0.7897565020866556	0.6738068893061284	0.5384615384615384
0.6500000000000001	irregular	own	schmine	0.9169076686720172	0.8155011488803241	0.6666666666666666
0.6500000000000001	irregular	own	schmite	0.7718415267971652	0.5170615127821939	0.34782608695652173
0.6500000000000001	irregular	own	shing	0.6140059072911342	0.6140059072911342	0.3333333333333333
0.6500000000000001	irregular	own	shreen	1	1	0.6153846153846154
0.6500000000000001	irregular	own	shreep	0.5484932856105598	0.48059737174546596	0.20833333333333334
0.6500000000000001	irregular	own	shride	0.5176953847473417	0.42874636139625544	0.38461538461538464
0.6500000000000001	irregular	own	shring	0.7375500849042943	0.6612505710495578	0.30434782608695654
0.6500000000000001	irregular	own	skeen	1	1	0.5
0.6500000000000001	irregular	own	skeep	0.5319307624339821	0.48330624407101075	0.3076923076923077
0.6500000000000001	irregular	own	skell	0.9155899592136832	0.4226709009220728	0.46153846153846156
0.6500000000000001	irregular	own	sking	0.8495007220414647	0.8495007220414647	0.25
0.6500000000000001	irregular	own	skrill	0.9155899592136832	0.44718918945967584	0.5833333333333334
0.6500000000000001	irregular	own	skrine	0.5958105755120673	0.5372117385040835	0.5
0.6500000000000001	irregular	own	skrink	0.7403984313448542	0.7403984313448542	0.3076923076923077
0.6500000000000001	irregular	own	skrurn	0.9835884467748506	0.53293693974038	0.6153846153846154
0.6500000000000001	irregular	own	skurn	0.9835884467748506	0.53293693974038	0.5769230769230769
0.6500000000000001	irregular	own	sleel	1	1	0.3076923076923077
0.6500000000000001	irregular	own	slill	0.9155899592136832	0.4226709009220728	0.6923076923076923
0.6500000000000001	irregular	own	sline	0.8761751979855581	0.6826389773419367	0.5
0.6500000000000001	irregular	own	slive	0.7255085865447082	0.7255085865447082	0.5217391304347826
0.6500000000000001	irregular	own	slurn	0.9835884467748506	0.4668179973089943	0.7083333333333334
0.6500000000000001	irregular	own	smill	0.9155899592136832	0.43910165744827806	0.5652173913043478
0.6500000000000001	irregular	own	smim	0.7897565020866556	0.6298865814347165	0.375
0.6500000000000001	irregular	own	smink	0.929725211155199	0.929725211155199	0.46153846153846156
0.6500000000000001	irregular	own	sneem	1	1	0.5416666666666666
0.6500000000000001	irregular	own	sneen	1	1	0.6521739130434783
0.6500000000000001	irregular	own	sneep	0.6330236380813812	0.5753710102738322	0.34782608695652173
0.6500000000000001	irregular	own	snine	0.8761751979855581	0.8016564327874415	0.6538461538461539
0.6500000000000001	irregular	own	sning	0.8234186488596761	0.8234186488596761	0.391304347826087
0.6500000000000001	irregular	own	snink	0.7409149085767697	0.6470119335138604	0.3333333333333333
0.6500000000000001	irregular	own	snite	0.7718415267971652	0.5506254040036344	0.3076923076923077
0.6500000000000001	irregular	own	snurn	0.9835884467748506	0.53293693974038	0.6153846153846154
0.6500000000000001	irregular	own	sping	0.8495007220414647	0.8495007220414647	0.20833333333333334
0.6500000000000001	irregular	own	splide	0.7829016668651589	0.622946284789559	0.25
0.6500000000000001	irregular	own	spling	0.7568219552724097	0.6863785313069912	0.3076923076923077
0.6500000000000001	irregular	own	splink	0.7409149085767697	0.5712707120097432	0.43478260869565216
0.6500000000000001	irregular	own	splive	0.7255085865447082	0.7255085865447082	0.6086956521739131
0.6500000000000001	irregular	own	splurn	0.9835884467748506	0.5203389366846395	0.7391304347826086
0.6500000000000001	irregular	own	spreem	1	1	0.46153846153846156
0.6500000000000001	irregular	own	sprell	0.9155899592136832	0.43910165744827806	0.6521739130434783
0.6500000000000001	irregular	own	spride	0.5635008056678296	0.5210927074868712	0.23076923076923078
0.6500000000000001	irregular	own	sprurn	0.9835884467748506	0.53293693974038	0.6538461538461539
0.6500000000000001	irregular	own	squeen	1	1	0.5833333333333334
0.6500000000000001	irregular	own	squeep	0.5319307624339821	0.45636384268528174	0.2916666666666667
0.6500000000000001	irregular	own	squide	0.7841681456376568	0.5907373036122189	0.25
0.6500000000000001	irregular	own	squine	0.9371183282858644	0.9371183282858643	0.6538461538461539
0.6500000000000001	irregular	own	squite	0.7718415267971652	0.5576747817622564	0.3333333333333333
0.6500000000000001	irregular	own	stell	0.9155899592136832	0.43910165744827806	0.5652173913043478
0.6500000000000001	irregular	own	streel	1	1	0.4782608695652174
0.6500000000000001	irregular	own	streen	1	1	0.5
0.6500000000000001	irregular	own	strill	0.9155899592136832	0.43910165744827806	0.8260869565217391
0.6500000000000001	irregular	own	strim	0.8248619149777238	0.7757907059846312	0.375
0.6500000000000001	irregular	own	strine	0.5958105755120673	0.5516491331292389	0.4782608695652174
0.6500000000000001	irregular	own	strink	0.7403984313448542	0.7403984313448542	0.3076923076923077
0.6500000000000001	irregular	own	strite	0.5223415272025212	0.43716445104171353	0.20833333333333334
0.6500000000000001	irregular	own	surn	0.9835884467748506	0.53293693974038	0.6153846153846154
0.6500000000000001	irregular	own	sweel	1	1	0.43478260869565216
0.6500000000000001	irregular	own	swide	0.7841681456376568	0.5907373036122189	0.16666666666666666
0.6500000000000001	irregular	own	swite	0.7718415267971652	0.5506254040036344	0.4230769230769231
0.6500000000000001	irregular	own	swurn	0.9835884467748506	0.4668179973089943	0.6666666666666666
0.6500000000000001	irregular	own	theel	0.6776013984474349	0.6776013984474349	0.20833333333333334
0.6500000000000001	irregular	own	theep	0.6330236380813812	0.5321878293569214	0.4166666666666667
0.6500000000000001	irregular	own	thide	0.8103906228224429	0.8103906228224429	0.23076923076923078
0.6500000000000001	irregular	own	threll	0.9155899592136832	0.44718918945967584	0.4583333333333333
0.6500000000000001	irregular	own	thride	0.5176953847473417	0.44080339013693975	0.34782608695652173
0.6500000000000001	irregular	own	thrim	0.8248619149777238	0.7757907059846312	0.4166666666666667
0.6500000000000001	irregular	own	thring	0.7375500849042943	0.6612505710495578	0.5217391304347826
0.6500000000000001	irregular	own	thurn	0.9835884467748506	0.5203389366846395	0.5217391304347826
0.6500000000000001	irregular	own	trell	0.9155899592136832	0.43910165744827806	0.6521739130434783
0.6500000000000001	irregular	own	trine	0.5958105755120673	0.5516491331292389	0.34782608695652173
0.6500000000000001	irregular	own	trink	0.6161333976380446	0.6161333976380446	0.2916666666666667
0.6500000000000001	irregular	own	trurn	0.9835884467748506	0.53293693974038	0.6923076923076923
0.6500000000000001	irregular	own	twell	0.7717736258285047	0.7717736258285047	0.5652173913043478
0.6500000000000001	irregular	own	twim	0.7138711619353876	0.523723888723002	0.34782608695652173
0.6500000000000001	irregular	own	twink	0.8998676870443899	0.7685113256974305	0.5769230769230769
0.6500000000000001	irregular	own	twite	0.7718415267971652	0.5576747817622564	0.25
0.6500000000000001	irregular	own	vink	0.9289251231442684	0.9289251231442684	0.6153846153846154
0.6500000000000001	irregular	own	vrill	0.9155899592136832	0.44718918945967584	0.625
0.6500000000000001	irregular	own	vrink	0.7403984313448542	0.7403984313448542	0.4230769230769231
0.6500000000000001	irregular	own	vrite	0.5680738434412476	0.526962890568897	0.30434782608695654
0.6500000000000001	irregular	own	vurn	0.6778384157579144	0.6077697404952335	0.5416666666666666
0.6500000000000001	irregular	own	yide	0.7841681456376568	0.5349702587490646	0.391304347826087
0.6500000000000001	irregular	own	yill	0.9155899592136832	0.43910165744827806	0.782608695652174
0.6500000000000001	irregular	own	zeem	1	1	0.6521739130434783
0.6500000000000001	irregular	own	zeep	0.6330236380813812	0.5753710102738322	0.5217391304347826
0.6500000000000001	irregular	own	zell	0.9155899592136832	0.4226709009220728	0.2692307692307692
0.6500000000000001	irregular	own	zim	0.8248619149777238	0.8248619149777238	0.6956521739130435
0.6500000000000001	irregular	own	zite	0.7454089129026418	0.7454089129026418	0.3333333333333333
0.6500000000000001	regular	coplayer	beeve	0.8760675281811514	0.9352950809174624	0.6153846153846154
0.6500000000000001	regular	coplayer	blide	0.7829016668651589	0.9235037342153798	0.5217391304347826
0.6500000000000001	regular	coplayer	blurn	0.9835884467748506	0.9859984713963559	0.6666666666666666
0.6500000000000001	regular	coplayer	breep	0.5484932856105598	0.7466591705061866	0.2916666666666667
0.6500000000000001	regular	coplayer	brive	0.6233257410830562	0.7310452671947554	0.25
0.6500000000000001	regular	coplayer	brurn	0.9835884467748506	0.9859984713963559	0.4583333333333333
0.6500000000000001	regular	coplayer	cheel	0.7033649711464584	0.8469121693518746	0.6521739130434783
0.6500000000000001	regular	coplayer	cheem	1	1	0.46153846153846156
0.6500000000000001	regular	coplayer	cheen	1	1	0.6521739130434783
0.6500000000000001	regular	coplayer	chim	0.8541500394431276	0.8806192932716483	0.3333333333333333
0.6500000000000001	regular	coplayer	chite	0.8602176784612262	0.9241545495388498	0.3333333333333333
0.6500000000000001	regular	coplayer	dreen	1	1	0.5652173913043478
0.6500000000000001	regular	coplayer	dreep	0.5484932856105598	0.7750246104718389	0.23076923076923078
0.6500000000000001	regular	coplayer	drell	0.9155899592136832	0.963687651487359	0.46153846153846156
0.6500000000000001	regular	coplayer	drurn	0.9835884467748506	0.9886699772143377	0.5217391304347826
0.6500000000000001	regular	coplayer	dweep	0.5319307624339821	0.7632844451683877	0.3076923076923077
0.6500000000000001	regular	coplayer	dwide	0.7841681456376568	0.9219454939895115	0.3076923076923077
0.6500000000000001	regular	coplayer	dwill	0.9155899592136832	0.963687651487359	0.46153846153846156
0.6500000000000001	regular	coplayer	dwim	0.7138711619353876	0.760870059397148	0.4583333333333333
0.6500000000000001	regular	coplayer	dwing	0.7062877882701784	0.9019279625824411	0.5384615384615384
0.6500000000000001	regular	coplayer	dwink	0.8998676870443899	0.9673322982936138	0.34782608695652173
0.6500000000000001	regular	coplayer	feem	1	1	0.6086956521739131
0.6500000000000001	regular	coplayer	fide	0.9154709676018904	0.9154709676018905	0.4230769230769231
0.6500000000000001	regular	coplayer	fim	0.8393380184291316	0.8961937403217812	0.6153846153846154
0.6500000000000001	regular	coplayer	fleel	1	1	0.46153846153846156
0.6500000000000001	regular	coplayer	frim	0.8248619149777238	0.8748925515790396	0.782608695652174
0.6500000000000001	regular	coplayer	geem	1	1	0.6956521739130435
0.6500000000000001	regular	coplayer	geeve	0.9209183614324898	0.9471854391196255	0.6086956521739131
0.6500000000000001	regular	coplayer	gim	0.7138711619353876	0.8073270503395016	0.6153846153846154
0.6500000000000001	regular	coplayer	glill	0.9155899592136832	0.9562549235732402	0.4583333333333333
0.6500000000000001	regular	coplayer	gline	0.8761751979855581	0.9147462636022491	0.6153846153846154
0.6500000000000001	regular	coplayer	gling	0.7568219552724097	0.9048123484803071	0.6086956521739131
0.6500000000000001	regular	coplayer	glink	0.7409149085767697	0.8891508838413354	0.4166666666666667
0.6500000000000001	regular	coplayer	greel	1	1	0.5652173913043478
0.6500000000000001	regular	coplayer	greem	1	1	0.5769230769230769
0.6500000000000001	regular	coplayer	gring	0.7375500849042943	0.8956903553327984	0.34782608695652173
0.6500000000000001	regular	coplayer	grink	0.7403984313448542	0.8869852494060504	0.34615384615384615
0.6500000000000001	regular	coplayer	gurn	0.6778384157579144	0.718396689696541	0.4166666666666667
0.6500000000000001	regular	coplayer	hurn	0.9835884467748506	0.9886699772143377	0.6956521739130435
0.6500000000000001	regular	coplayer	jeem	1	1	0.5833333333333334
0.6500000000000001	regular	coplayer	jine	0.808393059246601	0.8730463508618912	0.5217391304347826
0.6500000000000001	regular	coplayer	jink	0.7409149085767697	0.9055472681001253	0.6086956521739131
0.6500000000000001	regular	coplayer	jurn	0.6778384157579144	0.718396689696541	0.625
0.6500000000000001	regular	coplayer	kleel	1	1	0.34615384615384615
0.6500000000000001	regular	coplayer	kleem	1	1	0.625
0.6500000000000001	regular	coplayer	klide	0.7829016668651589	0.9214067680347027	0.4230769230769231
0.6500000000000001	regular	coplayer	klill	0.9155899592136832	0.9562549235732402	0.5416666666666666
0.6500000000000001	regular	coplayer	klite	0.7718415267971652	0.8706533891833097	0.3333333333333333
0.6500000000000001	regular	coplayer	kreen	1	1	0.5416666666666666
0.6500000000000001	regular	coplayer	lell	0.9155899592136832	0.9602017349304928	0.5652173913043478
0.6500000000000001	regular	coplayer	ming	0.7835746010100221	0.9170257446820074	0.6086956521739131
0.6500000000000001	regular	coplayer	murn	0.6778384157579144	0.7446364456948955	0.6153846153846154
0.6500000000000001	regular	coplayer	neem	1	1	0.5416666666666666
0.6500000000000001	regular	coplayer	neen	1	1	0.5384615384615384
0.6500000000000001	regular	coplayer	nink	0.7409149085767697	0.8891508838413354	0.375
0.6500000000000001	regular	coplayer	pite	0.945188202887024	0.971417590557617	0.4166666666666667
0.6500000000000001	regular	coplayer	pleel	1	1	0.3333333333333333
0.6500000000000001	regular	coplayer	pline	0.8761751979855581	0.919037038941625	0.6956521739130435
0.6500000000000001	regular	coplayer	preem	1	1	0.5769230769230769
0.6500000000000001	regular	coplayer	prill	0.9155899592136832	0.963687651487359	0.7692307692307693
0.6500000000000001	regular	coplayer	pring	0.7375500849042943	0.8869134412226218	0.2916666666666667
0.6500000000000001	regular	coplayer	prurn	0.9835884467748506	0.9859984713963559	0.5833333333333334
0.6500000000000001	regular	coplayer	quide	0.7841681456376568	0.9240289647075932	0.43478260869565216
0.6500000000000001	regular	coplayer	quing	0.7062877882701784	0.9019279625824411	0.38461538461538464
0.6500000000000001	regular	coplayer	quink	0.8998676870443899	0.9673322982936138	0.6086956521739131
0.6500000000000001	regular	coplayer	rurn	0.9835884467748506	0.9886699772143377	0.5652173913043478
0.6500000000000001	regular	coplayer	schmeem	1	1	0.5652173913043478
0.6500000000000001	regular	coplayer	schmim	0.7897565020866556	0.861996059912883	0.5384615384615384
0.6500000000000001	regular	coplayer	schmine	0.9169076686720172	0.9406842717328613	0.6666666666666666
0.6500000000000001	regular	coplayer	schmite	0.7718415267971652	0.8973649383747406	0.34782608695652173
0.6500000000000001	regular	coplayer	shing	0.6140059072911342	0.817661149575679	0.3333333333333333
0.6500000000000001	regular	coplayer	shreen	1	1	0.6153846153846154
0.6500000000000001	regular	coplayer	shreep	0.5484932856105598	0.7466591705061866	0.20833333333333334
0.6500000000000001	regular	coplayer	shride	0.5176953847473417	0.7774658520639471	0.38461538461538464
0.6500000000000001	regular	coplayer	shring	0.7375500849042943	0.8956903553327984	0.30434782608695654
0.6500000000000001	regular	coplayer	skeen	1	1	0.5
0.6500000000000001	regular	coplayer	skeep	0.5319307624339821	0.7632844451683877	0.3076923076923077
0.6500000000000001	regular	coplayer	skell	0.9155899592136832	0.963687651487359	0.46153846153846156
0.6500000000000001	regular	coplayer	sking	0.8495007220414647	0.9398709537232199	0.25
0.6500000000000001	regular	coplayer	skrill	0.9155899592136832	0.9562549235732402	0.5833333333333334
0.6500000000000001	regular	coplayer	skrine	0.5958105755120673	0.7039207339866297	0.5
0.6500000000000001	regular	coplayer	skrink	0.7403984313448542	0.8869852494060504	0.3076923076923077
0.6500000000000001	regular	coplayer	skrurn	0.9835884467748506	0.987579784470129	0.6153846153846154
0.6500000000000001	regular	coplayer	skurn	0.9835884467748506	0.987579784470129	0.5769230769230769
0.6500000000000001	regular	coplayer	sleel	1	1	0.3076923076923077
0.6500000000000001	regular	coplayer	slill	0.9155899592136832	0.963687651487359	0.6923076923076923
0.6500000000000001	regular	coplayer	sline	0.8761751979855581	0.9110769778428628	0.5
0.6500000000000001	regular	coplayer	slive	0.7255085865447082	0.8036704565067985	0.5217391304347826
0.6500000000000001	regular	coplayer	slurn	0.9835884467748506	0.9859984713963559	0.7083333333333334
0.6500000000000001	regular	coplayer	smill	0.9155899592136832	0.9602017349304928	0.5652173913043478
0.6500000000000001	regular	coplayer	smim	0.7897565020866556	0.8263168378582607	0.375
0.6500000000000001	regular	coplayer	smink	0.929725211155199	0.973079445120897	0.46153846153846156
0.6500000000000001	regular	coplayer	sneem	1	1	0.5416666666666666
0.6500000000000001	regular	coplayer	sneen	1	1	0.6521739130434783
0.6500000000000001	regular	coplayer	sneep	0.6330236380813812	0.8383328972186648	0.34782608695652173
0.6500000000000001	regular	coplayer	snine	0.8761751979855581	0.9147462636022491	0.6538461538461539
0.6500000000000001	regular	coplayer	sning	0.8234186488596761	0.9343104866958535	0.391304347826087
0.6500000000000001	regular	coplayer	snink	0.7409149085767697	0.8891508838413354	0.3333333333333333
0.6500000000000001	regular	coplayer	snite	0.7718415267971652	0.9139919208912487	0.3076923076923077
0.6500000000000001	regular	coplayer	snurn	0.9835884467748506	0.987579784470129	0.6153846153846154
0.6500000000000001	regular	coplayer	sping	0.8495007220414647	0.9398709537232199	0.20833333333333334
0.6500000000000001	regular	coplayer	splide	0.7829016668651589	0.9236306294665599	0.25
0.6500000000000001	regular	coplayer	spling	0.7568219552724097	0.9224553839242648	0.3076923076923077
0.6500000000000001	regular	coplayer	splink	0.7409149085767697	0.9055472681001253	0.43478260869565216
0.6500000000000001	regular	coplayer	splive	0.7255085865447082	0.8036704565067985	0.6086956521739131
0.6500000000000001	regular	coplayer	splurn	0.9835884467748506	0.9886699772143377	0.7391304347826086
0.6500000000000001	regular	coplayer	spreem	1	1	0.46153846153846156
