learning_rate	which_rules	which_responses	word	weight	updated_weight	mean_reg	cor_weight
1.1500000000000001	regular	own	pleel	1	1	0.3333333333333333	0.5925858319082127
1.1500000000000001	regular	own	pline	0.8761751979855581	0.961974920360026	0.6956521739130435	0.5925858319082127
1.1500000000000001	regular	own	preem	1	1	0.5769230769230769	0.5925858319082127
1.1500000000000001	regular	own	prill	0.9155899592136832	0.9825862028452982	0.7692307692307693	0.5925858319082127
1.1500000000000001	regular	own	pring	0.7375500849042943	0.8605398187801343	0.2916666666666667	0.5925858319082127
1.1500000000000001	regular	own	prurn	0.9835884467748506	0.9940680421526946	0.5833333333333334	0.5925858319082127
1.1500000000000001	regular	own	quide	0.7841681456376568	0.8752279954447422	0.43478260869565216	0.5925858319082127
1.1500000000000001	regular	own	quing	0.7062877882701784	0.8918264139487126	0.38461538461538464	0.5925858319082127
1.1500000000000001	regular	own	quink	0.8998676870443899	0.9626118252150958	0.6086956521739131	0.5925858319082127
1.1500000000000001	regular	own	rurn	0.9835884467748506	0.9953471533633352	0.5652173913043478	0.5925858319082127
1.1500000000000001	regular	own	schmeem	1	1	0.5652173913043478	0.5925858319082127
1.1500000000000001	regular	own	schmim	0.7897565020866556	0.9076129918360601	0.5384615384615384	0.5925858319082127
1.1500000000000001	regular	own	schmine	0.9169076686720172	0.9762789272569743	0.6666666666666666	0.5925858319082127
1.1500000000000001	regular	own	schmite	0.7718415267971652	0.8853378902490275	0.34782608695652173	0.5925858319082127
1.1500000000000001	regular	own	shing	0.6140059072911342	0.785211714339086	0.3333333333333333	0.5925858319082127
1.1500000000000001	regular	own	shreen	1	1	0.6153846153846154	0.5925858319082127
1.1500000000000001	regular	own	shreep	0.5484932856105598	0.6571483951540961	0.20833333333333334	0.5925858319082127
1.1500000000000001	regular	own	shride	0.5176953847473417	0.7140685954327792	0.38461538461538464	0.5925858319082127
1.1500000000000001	regular	own	shring	0.7375500849042943	0.8692307428244779	0.30434782608695654	0.5925858319082127
1.1500000000000001	regular	own	skeen	1	1	0.5	0.5925858319082127
1.1500000000000001	regular	own	skeep	0.5319307624339821	0.6985836537267982	0.3076923076923077	0.5925858319082127
1.1500000000000001	regular	own	skell	0.9155899592136832	0.9825862028452982	0.46153846153846156	0.5925858319082127
1.1500000000000001	regular	own	sking	0.8495007220414647	0.9227714957804272	0.25	0.5925858319082127
1.1500000000000001	regular	own	skrill	0.9155899592136832	0.9792515404284651	0.5833333333333334	0.5925858319082127
1.1500000000000001	regular	own	skrine	0.5958105755120673	0.8814994355366096	0.5	0.5925858319082127
1.1500000000000001	regular	own	skrink	0.7403984313448542	0.8999350520041701	0.3076923076923077	0.5925858319082127
1.1500000000000001	regular	own	skrurn	0.9835884467748506	0.996223610686315	0.6153846153846154	0.5925858319082127
1.1500000000000001	regular	own	skurn	0.9835884467748506	0.996223610686315	0.5769230769230769	0.5925858319082127
1.1500000000000001	regular	own	sleel	1	1	0.3076923076923077	0.5925858319082127
1.1500000000000001	regular	own	slill	0.9155899592136832	0.9825862028452982	0.6923076923076923	0.5925858319082127
1.1500000000000001	regular	own	sline	0.8761751979855581	0.9638158547167645	0.5	0.5925858319082127
1.1500000000000001	regular	own	slive	0.7255085865447082	0.7752163025646608	0.5217391304347826	0.5925858319082127
1.1500000000000001	regular	own	slurn	0.9835884467748506	0.9940680421526946	0.7083333333333334	0.5925858319082127
1.1500000000000001	regular	own	smill	0.9155899592136832	0.9810094895667313	0.5652173913043478	0.5925858319082127
1.1500000000000001	regular	own	smim	0.7897565020866556	0.9020055745045384	0.375	0.5925858319082127
1.1500000000000001	regular	own	smink	0.929725211155199	0.9759044788350122	0.46153846153846156	0.5925858319082127
1.1500000000000001	regular	own	sneem	1	1	0.5416666666666666	0.5925858319082127
1.1500000000000001	regular	own	sneen	1	1	0.6521739130434783	0.5925858319082127
1.1500000000000001	regular	own	sneep	0.6330236380813812	0.805197409849389	0.34782608695652173	0.5925858319082127
1.1500000000000001	regular	own	snine	0.8761751979855581	0.9723054209043951	0.6538461538461539	0.5925858319082127
1.1500000000000001	regular	own	sning	0.8234186488596761	0.9155798111934199	0.391304347826087	0.5925858319082127
1.1500000000000001	regular	own	snink	0.7409149085767697	0.8823593583739231	0.3333333333333333	0.5925858319082127
1.1500000000000001	regular	own	snite	0.7718415267971652	0.8974123258295614	0.3076923076923077	0.5925858319082127
1.1500000000000001	regular	own	snurn	0.9835884467748506	0.996223610686315	0.6153846153846154	0.5925858319082127
1.1500000000000001	regular	own	sping	0.8495007220414647	0.9227714957804272	0.20833333333333334	0.5925858319082127
1.1500000000000001	regular	own	splide	0.7829016668651589	0.8840201475117975	0.25	0.5925858319082127
1.1500000000000001	regular	own	spling	0.7568219552724097	0.9135863244594777	0.3076923076923077	0.5925858319082127
1.1500000000000001	regular	own	splink	0.7409149085767697	0.8950742113882358	0.43478260869565216	0.5925858319082127
1.1500000000000001	regular	own	splive	0.7255085865447082	0.7752163025646608	0.6086956521739131	0.5925858319082127
1.1500000000000001	regular	own	splurn	0.9835884467748506	0.9953471533633352	0.7391304347826086	0.5925858319082127
1.1500000000000001	regular	own	spreem	1	1	0.46153846153846156	0.5925858319082127
1.1500000000000001	regular	own	sprell	0.9155899592136832	0.9810094895667313	0.6521739130434783	0.5925858319082127
1.1500000000000001	regular	own	spride	0.5635008056678296	0.7478512975727861	0.23076923076923078	0.5925858319082127
1.1500000000000001	regular	own	sprurn	0.9835884467748506	0.996223610686315	0.6538461538461539	0.5925858319082127
1.1500000000000001	regular	own	squeen	1	1	0.5833333333333334	0.5925858319082127
1.1500000000000001	regular	own	squeep	0.5319307624339821	0.6428338959645856	0.2916666666666667	0.5925858319082127
1.1500000000000001	regular	own	squide	0.7841681456376568	0.884749662960535	0.25	0.5925858319082127
1.1500000000000001	regular	own	squine	0.9371183282858644	0.986619569828919	0.6538461538461539	0.5925858319082127
1.1500000000000001	regular	own	squite	0.7718415267971652	0.8346102583377011	0.3333333333333333	0.5925858319082127
1.1500000000000001	regular	own	stell	0.9155899592136832	0.9810094895667313	0.5652173913043478	0.5925858319082127
1.1500000000000001	regular	own	streel	1	1	0.4782608695652174	0.5925858319082127
1.1500000000000001	regular	own	streen	1	1	0.5	0.5925858319082127
1.1500000000000001	regular	own	strill	0.9155899592136832	0.9810094895667313	0.8260869565217391	0.5925858319082127
1.1500000000000001	regular	own	strim	0.8248619149777238	0.919761099259232	0.375	0.5925858319082127
1.1500000000000001	regular	own	strine	0.5958105755120673	0.8499051915488488	0.4782608695652174	0.5925858319082127
1.1500000000000001	regular	own	strink	0.7403984313448542	0.8999350520041701	0.3076923076923077	0.5925858319082127
1.1500000000000001	regular	own	strite	0.5223415272025212	0.6311690620928829	0.20833333333333334	0.5925858319082127
1.1500000000000001	regular	own	surn	0.9835884467748506	0.996223610686315	0.6153846153846154	0.5925858319082127
1.1500000000000001	regular	own	sweel	1	1	0.43478260869565216	0.5925858319082127
1.1500000000000001	regular	own	swide	0.7841681456376568	0.884749662960535	0.16666666666666666	0.5925858319082127
1.1500000000000001	regular	own	swite	0.7718415267971652	0.8974123258295614	0.4230769230769231	0.5925858319082127
1.1500000000000001	regular	own	swurn	0.9835884467748506	0.9940680421526946	0.6666666666666666	0.5925858319082127
1.1500000000000001	regular	own	theel	0.6776013984474349	0.9058191039098656	0.20833333333333334	0.5925858319082127
1.1500000000000001	regular	own	theep	0.6330236380813812	0.727715399281806	0.4166666666666667	0.5925858319082127
1.1500000000000001	regular	own	thide	0.8103906228224429	0.8103906228224429	0.23076923076923078	0.5925858319082127
1.1500000000000001	regular	own	threll	0.9155899592136832	0.9792515404284651	0.4583333333333333	0.5925858319082127
1.1500000000000001	regular	own	thride	0.5176953847473417	0.691960171648148	0.34782608695652173	0.5925858319082127
1.1500000000000001	regular	own	thrim	0.8248619149777238	0.919761099259232	0.4166666666666667	0.5925858319082127
1.1500000000000001	regular	own	thring	0.7375500849042943	0.8692307428244779	0.5217391304347826	0.5925858319082127
1.1500000000000001	regular	own	thurn	0.9835884467748506	0.9953471533633352	0.5217391304347826	0.5925858319082127
1.1500000000000001	regular	own	trell	0.9155899592136832	0.9810094895667313	0.6521739130434783	0.5925858319082127
1.1500000000000001	regular	own	trine	0.5958105755120673	0.8499051915488488	0.34782608695652173	0.5925858319082127
1.1500000000000001	regular	own	trink	0.6161333976380446	0.8154136671951652	0.2916666666666667	0.5925858319082127
1.1500000000000001	regular	own	trurn	0.9835884467748506	0.996223610686315	0.6923076923076923	0.5925858319082127
1.1500000000000001	regular	own	twell	0.7717736258285047	0.9429958310456704	0.5652173913043478	0.5925858319082127
1.1500000000000001	regular	own	twim	0.7138711619353876	0.8987834133986864	0.34782608695652173	0.5925858319082127
1.1500000000000001	regular	own	twink	0.8998676870443899	0.9650767664282888	0.5769230769230769	0.5925858319082127
1.1500000000000001	regular	own	twite	0.7718415267971652	0.8346102583377011	0.25	0.5925858319082127
1.1500000000000001	regular	own	vink	0.9289251231442684	0.9756191637512611	0.6153846153846154	0.5925858319082127
1.1500000000000001	regular	own	vrill	0.9155899592136832	0.9792515404284651	0.625	0.5925858319082127
1.1500000000000001	regular	own	vrink	0.7403984313448542	0.8999350520041701	0.4230769230769231	0.5925858319082127
1.1500000000000001	regular	own	vrite	0.5680738434412476	0.7600159598567774	0.30434782608695654	0.5925858319082127
1.1500000000000001	regular	own	vurn	0.6778384157579144	0.8654973485889631	0.5416666666666666	0.5925858319082127
1.1500000000000001	regular	own	yide	0.7841681456376568	0.8752279954447422	0.391304347826087	0.5925858319082127
1.1500000000000001	regular	own	yill	0.9155899592136832	0.9810094895667313	0.782608695652174	0.5925858319082127
1.1500000000000001	regular	own	zeem	1	1	0.6521739130434783	0.5925858319082127
1.1500000000000001	regular	own	zeep	0.6330236380813812	0.805197409849389	0.5217391304347826	0.5925858319082127
1.1500000000000001	regular	own	zell	0.9155899592136832	0.9825862028452982	0.2692307692307692	0.5925858319082127
1.1500000000000001	regular	own	zim	0.8248619149777238	0.9430434089881564	0.6956521739130435	0.5925858319082127
1.1500000000000001	regular	own	zite	0.7454089129026418	0.8143808027428522	0.3333333333333333	0.5925858319082127
