learning_rate	which_rules	which_responses	participant_id	word	weight	resp_reg	updated_weight	c
0.5	both	own	s6298	thide	0.8103906228224429	1	0.8103906228224429	0.6238178801466139
0.5	both	own	s6491	thide	0.8103906228224429	0	0.8103906228224429	0.6238178801466139
0.5	both	own	s6500	thide	0.8103906228224429	0	0.8103906228224429	0.6238178801466139
0.5	both	own	s6513	thide	0.8103906228224429	0	0.8103906228224429	0.6238178801466139
0.5	both	own	s6520	thide	0.8103906228224429	0	0.8103906228224429	0.6238178801466139
0.5	both	own	s6522	thide	0.8103906228224429	0	0.8103906228224429	0.6238178801466139
0.5	both	own	s6532	thide	0.8103906228224429	0	0.8103906228224429	0.6238178801466139
0.5	both	own	s6534	thide	0.8103906228224429	1	0.8103906228224429	0.6238178801466139
0.5	both	own	s6544	thide	0.8103906228224429	0	0.8103906228224429	0.6238178801466139
0.5	both	own	s6119	fide	0.9154709676018904	0	0.9154709676018905	0.6238178801466139
0.5	both	own	s6123	fide	0.9154709676018904	0	0.9154709676018905	0.6238178801466139
0.5	both	own	s6125	fide	0.9154709676018904	1	0.9154709676018905	0.6238178801466139
0.5	both	own	s6135	fide	0.9154709676018904	1	0.9154709676018905	0.6238178801466139
0.5	both	own	s6181	fide	0.9154709676018904	0	0.9154709676018905	0.6238178801466139
0.5	both	own	s6183	fide	0.9154709676018904	0	0.9154709676018905	0.6238178801466139
0.5	both	own	s6184	fide	0.9154709676018904	1	0.9154709676018905	0.6238178801466139
0.5	both	own	s6186	fide	0.9154709676018904	0	0.6194139881852259	0.6238178801466139
0.5	both	own	s6190	fide	0.9154709676018904	0	0.6194139881852259	0.6238178801466139
0.5	both	own	s6195	fide	0.9154709676018904	1	0.9154709676018905	0.6238178801466139
0.5	both	own	s6208	fide	0.9154709676018904	0	0.6194139881852259	0.6238178801466139
0.5	both	own	s6209	fide	0.9154709676018904	1	0.9154709676018905	0.6238178801466139
0.5	both	own	s6219	fide	0.9154709676018904	0	0.9154709676018905	0.6238178801466139
0.5	both	own	s6222	fide	0.9154709676018904	1	0.9154709676018905	0.6238178801466139
0.5	both	own	s6282	fide	0.9154709676018904	0	0.9154709676018905	0.6238178801466139
0.5	both	own	s6286	fide	0.9154709676018904	0	0.9154709676018905	0.6238178801466139
0.5	both	own	s6293	fide	0.9154709676018904	0	0.9154709676018905	0.6238178801466139
0.5	both	own	s6298	fide	0.9154709676018904	1	0.9154709676018905	0.6238178801466139
0.5	both	own	s6491	fide	0.9154709676018904	0	0.9154709676018905	0.6238178801466139
0.5	both	own	s6500	fide	0.9154709676018904	0	0.9154709676018905	0.6238178801466139
0.5	both	own	s6513	fide	0.9154709676018904	0	0.9154709676018905	0.6238178801466139
0.5	both	own	s6520	fide	0.9154709676018904	1	0.9154709676018905	0.6238178801466139
0.5	both	own	s6522	fide	0.9154709676018904	1	0.9154709676018905	0.6238178801466139
0.5	both	own	s6532	fide	0.9154709676018904	0	0.9154709676018905	0.6238178801466139
0.5	both	own	s6534	fide	0.9154709676018904	1	0.9154709676018905	0.6238178801466139
0.5	both	own	s6544	fide	0.9154709676018904	1	0.9154709676018905	0.6238178801466139
0.5	both	own	s6182	yide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6185	yide	0.7841681456376568	1	0.6552284366737794	0.6238178801466139
0.5	both	own	s6191	yide	0.7841681456376568	1	0.9188995295928587	0.6238178801466139
0.5	both	own	s6197	yide	0.7841681456376568	1	0.42835622924436434	0.6238178801466139
0.5	both	own	s6200	yide	0.7841681456376568	1	0.9039024967858451	0.6238178801466139
0.5	both	own	s6205	yide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6211	yide	0.7841681456376568	1	0.42835622924436434	0.6238178801466139
0.5	both	own	s6218	yide	0.7841681456376568	0	0.9188995295928587	0.6238178801466139
0.5	both	own	s6223	yide	0.7841681456376568	0	0.8821006441031944	0.6238178801466139
0.5	both	own	s6227	yide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6232	yide	0.7841681456376568	1	0.42835622924436434	0.6238178801466139
0.5	both	own	s6284	yide	0.7841681456376568	0	0.5340641288522108	0.6238178801466139
0.5	both	own	s6287	yide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6290	yide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6291	yide	0.7841681456376568	0	0.7628389421123241	0.6238178801466139
0.5	both	own	s6296	yide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6504	yide	0.7841681456376568	1	0.9039024967858451	0.6238178801466139
0.5	both	own	s6508	yide	0.7841681456376568	0	0.5540561772072841	0.6238178801466139
0.5	both	own	s6512	yide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6521	yide	0.7841681456376568	1	0.7628389421123241	0.6238178801466139
0.5	both	own	s6524	yide	0.7841681456376568	0	0.7189833128190279	0.6238178801466139
0.5	both	own	s6533	yide	0.7841681456376568	1	0.9039024967858451	0.6238178801466139
0.5	both	own	s6536	yide	0.7841681456376568	0	0.7189833128190279	0.6238178801466139
0.5	both	own	s6119	shride	0.5176953847473417	1	0.5176953847473417	0.6238178801466139
0.5	both	own	s6123	shride	0.5176953847473417	0	0.7353708385133879	0.6238178801466139
0.5	both	own	s6125	shride	0.5176953847473417	1	0.6885098934098243	0.6238178801466139
0.5	both	own	s6135	shride	0.5176953847473417	1	0.5849296395406768	0.6238178801466139
0.5	both	own	s6181	shride	0.5176953847473417	0	0.5849296395406768	0.6238178801466139
0.5	both	own	s6183	shride	0.5176953847473417	1	0.7699759346910444	0.6238178801466139
0.5	both	own	s6184	shride	0.5176953847473417	0	0.5114283320266718	0.6238178801466139
0.5	both	own	s6186	shride	0.5176953847473417	1	0.4062939350411031	0.6238178801466139
0.5	both	own	s6190	shride	0.5176953847473417	0	0.6214811918496748	0.6238178801466139
0.5	both	own	s6195	shride	0.5176953847473417	1	0.4062939350411031	0.6238178801466139
0.5	both	own	s6208	shride	0.5176953847473417	0	0.6392076702138613	0.6238178801466139
0.5	both	own	s6209	shride	0.5176953847473417	0	0.5114283320266718	0.6238178801466139
0.5	both	own	s6219	shride	0.5176953847473417	1	0.6214811918496748	0.6238178801466139
0.5	both	own	s6222	shride	0.5176953847473417	1	0.7699759346910444	0.6238178801466139
0.5	both	own	s6282	shride	0.5176953847473417	0	0.5849296395406768	0.6238178801466139
0.5	both	own	s6286	shride	0.5176953847473417	0	0.5114283320266718	0.6238178801466139
0.5	both	own	s6293	shride	0.5176953847473417	0	0.5114283320266718	0.6238178801466139
0.5	both	own	s6298	shride	0.5176953847473417	1	0.4062939350411031	0.6238178801466139
0.5	both	own	s6491	shride	0.5176953847473417	0	0.5114283320266718	0.6238178801466139
0.5	both	own	s6500	shride	0.5176953847473417	0	0.4062939350411031	0.6238178801466139
0.5	both	own	s6513	shride	0.5176953847473417	0	0.6392076702138613	0.6238178801466139
0.5	both	own	s6520	shride	0.5176953847473417	0	0.5849296395406768	0.6238178801466139
0.5	both	own	s6522	shride	0.5176953847473417	1	0.7353708385133879	0.6238178801466139
0.5	both	own	s6532	shride	0.5176953847473417	0	0.4062939350411031	0.6238178801466139
0.5	both	own	s6534	shride	0.5176953847473417	0	0.6214811918496748	0.6238178801466139
0.5	both	own	s6544	shride	0.5176953847473417	0	0.6392076702138613	0.6238178801466139
0.5	both	own	s6182	thride	0.5176953847473417	0	0.4062939350411031	0.6238178801466139
0.5	both	own	s6185	thride	0.5176953847473417	0	0.5114283320266718	0.6238178801466139
0.5	both	own	s6191	thride	0.5176953847473417	1	0.7699759346910444	0.6238178801466139
0.5	both	own	s6197	thride	0.5176953847473417	0	0.4062939350411031	0.6238178801466139
0.5	both	own	s6200	thride	0.5176953847473417	1	0.7353708385133879	0.6238178801466139
0.5	both	own	s6205	thride	0.5176953847473417	1	0.4062939350411031	0.6238178801466139
0.5	both	own	s6211	thride	0.5176953847473417	1	0.5176953847473417	0.6238178801466139
0.5	both	own	s6218	thride	0.5176953847473417	0	0.7699759346910444	0.6238178801466139
0.5	both	own	s6223	thride	0.5176953847473417	0	0.5849296395406768	0.6238178801466139
0.5	both	own	s6227	thride	0.5176953847473417	0	0.6214811918496748	0.6238178801466139
0.5	both	own	s6232	thride	0.5176953847473417	1	0.5176953847473417	0.6238178801466139
0.5	both	own	s6284	thride	0.5176953847473417	0	0.5114283320266718	0.6238178801466139
0.5	both	own	s6287	thride	0.5176953847473417	0	0.5114283320266718	0.6238178801466139
0.5	both	own	s6290	thride	0.5176953847473417	0	0.4062939350411031	0.6238178801466139
0.5	both	own	s6291	thride	0.5176953847473417	0	0.7353708385133879	0.6238178801466139
0.5	both	own	s6296	thride	0.5176953847473417	0	0.4062939350411031	0.6238178801466139
0.5	both	own	s6504	thride	0.5176953847473417	1	0.7353708385133879	0.6238178801466139
0.5	both	own	s6508	thride	0.5176953847473417	0	0.4062939350411031	0.6238178801466139
0.5	both	own	s6512	thride	0.5176953847473417	0	0.5114283320266718	0.6238178801466139
0.5	both	own	s6521	thride	0.5176953847473417	1	0.7353708385133879	0.6238178801466139
0.5	both	own	s6524	thride	0.5176953847473417	0	0.6885098934098243	0.6238178801466139
0.5	both	own	s6533	thride	0.5176953847473417	1	0.6392076702138613	0.6238178801466139
0.5	both	own	s6536	thride	0.5176953847473417	0	0.5849296395406768	0.6238178801466139
0.5	both	own	s6119	klide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6123	klide	0.7829016668651589	1	0.9032519236074572	0.6238178801466139
0.5	both	own	s6125	klide	0.7829016668651589	1	0.8813218527402268	0.6238178801466139
0.5	both	own	s6135	klide	0.7829016668651589	0	0.8813218527402268	0.6238178801466139
0.5	both	own	s6181	klide	0.7829016668651589	0	0.8813218527402268	0.6238178801466139
0.5	both	own	s6183	klide	0.7829016668651589	1	0.9183413131169685	0.6238178801466139
0.5	both	own	s6184	klide	0.7829016668651589	0	0.654649946848765	0.6238178801466139
0.5	both	own	s6186	klide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6190	klide	0.7829016668651589	0	0.654649946848765	0.6238178801466139
0.5	both	own	s6195	klide	0.7829016668651589	1	0.5534236299156559	0.6238178801466139
0.5	both	own	s6208	klide	0.7829016668651589	1	0.9032519236074572	0.6238178801466139
0.5	both	own	s6209	klide	0.7829016668651589	0	0.8465358388452436	0.6238178801466139
0.5	both	own	s6219	klide	0.7829016668651589	1	0.654649946848765	0.6238178801466139
0.5	both	own	s6222	klide	0.7829016668651589	1	0.9183413131169685	0.6238178801466139
0.5	both	own	s6282	klide	0.7829016668651589	0	0.7184658330458313	0.6238178801466139
0.5	both	own	s6286	klide	0.7829016668651589	1	0.8465358388452436	0.6238178801466139
0.5	both	own	s6293	klide	0.7829016668651589	0	0.654649946848765	0.6238178801466139
0.5	both	own	s6298	klide	0.7829016668651589	1	0.5534236299156559	0.6238178801466139
0.5	both	own	s6491	klide	0.7829016668651589	0	0.654649946848765	0.6238178801466139
0.5	both	own	s6500	klide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6513	klide	0.7829016668651589	0	0.9032519236074572	0.6238178801466139
0.5	both	own	s6520	klide	0.7829016668651589	0	0.8813218527402268	0.6238178801466139
0.5	both	own	s6522	klide	0.7829016668651589	1	0.9032519236074572	0.6238178801466139
0.5	both	own	s6532	klide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6534	klide	0.7829016668651589	1	0.654649946848765	0.6238178801466139
0.5	both	own	s6544	klide	0.7829016668651589	0	0.9032519236074572	0.6238178801466139
0.5	both	own	s6182	blide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6185	blide	0.7829016668651589	0	0.8465358388452436	0.6238178801466139
0.5	both	own	s6191	blide	0.7829016668651589	1	0.9183413131169685	0.6238178801466139
0.5	both	own	s6197	blide	0.7829016668651589	1	0.5534236299156559	0.6238178801466139
0.5	both	own	s6200	blide	0.7829016668651589	1	0.9032519236074572	0.6238178801466139
0.5	both	own	s6205	blide	0.7829016668651589	1	0.5534236299156559	0.6238178801466139
0.5	both	own	s6211	blide	0.7829016668651589	1	0.5534236299156559	0.6238178801466139
0.5	both	own	s6218	blide	0.7829016668651589	1	0.9183413131169685	0.6238178801466139
0.5	both	own	s6223	blide	0.7829016668651589	1	0.8813218527402268	0.6238178801466139
0.5	both	own	s6227	blide	0.7829016668651589	1	0.654649946848765	0.6238178801466139
0.5	both	own	s6232	blide	0.7829016668651589	1	0.5534236299156559	0.6238178801466139
0.5	both	own	s6284	blide	0.7829016668651589	0	0.8465358388452436	0.6238178801466139
0.5	both	own	s6287	blide	0.7829016668651589	0	0.654649946848765	0.6238178801466139
0.5	both	own	s6290	blide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6291	blide	0.7829016668651589	0	0.9032519236074572	0.6238178801466139
0.5	both	own	s6296	blide	0.7829016668651589	1	0.5534236299156559	0.6238178801466139
0.5	both	own	s6504	blide	0.7829016668651589	1	0.9032519236074572	0.6238178801466139
0.5	both	own	s6508	blide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6512	blide	0.7829016668651589	0	0.8465358388452436	0.6238178801466139
0.5	both	own	s6521	blide	0.7829016668651589	0	0.9032519236074572	0.6238178801466139
0.5	both	own	s6524	blide	0.7829016668651589	0	0.8813218527402268	0.6238178801466139
0.5	both	own	s6533	blide	0.7829016668651589	1	0.9032519236074572	0.6238178801466139
0.5	both	own	s6536	blide	0.7829016668651589	0	0.8813218527402268	0.6238178801466139
0.5	both	own	s6120	swide	0.7841681456376568	0	0.6067783546317894	0.6238178801466139
0.5	both	own	s6128	swide	0.7841681456376568	0	0.9039024967858451	0.6238178801466139
0.5	both	own	s6132	swide	0.7841681456376568	0	0.5540561772072841	0.6238178801466139
0.5	both	own	s6134	swide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6189	swide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6192	swide	0.7841681456376568	0	0.9188995295928587	0.6238178801466139
0.5	both	own	s6194	swide	0.7841681456376568	0	0.9188995295928587	0.6238178801466139
0.5	both	own	s6204	swide	0.7841681456376568	0	0.9039024967858451	0.6238178801466139
0.5	both	own	s6207	swide	0.7841681456376568	0	0.5340641288522108	0.6238178801466139
0.5	both	own	s6210	swide	0.7841681456376568	0	0.8821006441031944	0.6238178801466139
0.5	both	own	s6221	swide	0.7841681456376568	0	0.7628389421123241	0.6238178801466139
0.5	both	own	s6225	swide	0.7841681456376568	1	0.9039024967858451	0.6238178801466139
0.5	both	own	s6228	swide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6231	swide	0.7841681456376568	1	0.8821006441031944	0.6238178801466139
0.5	both	own	s6233	swide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6295	swide	0.7841681456376568	0	0.8821006441031944	0.6238178801466139
0.5	both	own	s6297	swide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6492	swide	0.7841681456376568	0	0.8475034049612936	0.6238178801466139
0.5	both	own	s6495	swide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6497	swide	0.7841681456376568	0	0.5540561772072841	0.6238178801466139
0.5	both	own	s6505	swide	0.7841681456376568	0	0.5540561772072841	0.6238178801466139
0.5	both	own	s6525	swide	0.7841681456376568	0	0.7189833128190279	0.6238178801466139
0.5	both	own	s6535	swide	0.7841681456376568	1	0.8821006441031944	0.6238178801466139
0.5	both	own	s6537	swide	0.7841681456376568	1	0.7628389421123241	0.6238178801466139
0.5	both	own	s6182	quide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6185	quide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6191	quide	0.7841681456376568	1	0.9188995295928587	0.6238178801466139
0.5	both	own	s6197	quide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6200	quide	0.7841681456376568	1	0.9039024967858451	0.6238178801466139
0.5	both	own	s6205	quide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6211	quide	0.7841681456376568	1	0.42835622924436434	0.6238178801466139
0.5	both	own	s6218	quide	0.7841681456376568	0	0.9188995295928587	0.6238178801466139
0.5	both	own	s6223	quide	0.7841681456376568	0	0.8821006441031944	0.6238178801466139
0.5	both	own	s6227	quide	0.7841681456376568	1	0.6552284366737794	0.6238178801466139
0.5	both	own	s6232	quide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6284	quide	0.7841681456376568	0	0.5340641288522108	0.6238178801466139
0.5	both	own	s6287	quide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6290	quide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6291	quide	0.7841681456376568	1	0.7628389421123241	0.6238178801466139
0.5	both	own	s6296	quide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6504	quide	0.7841681456376568	1	0.9039024967858451	0.6238178801466139
0.5	both	own	s6508	quide	0.7841681456376568	0	0.5540561772072841	0.6238178801466139
0.5	both	own	s6512	quide	0.7841681456376568	1	0.6552284366737794	0.6238178801466139
0.5	both	own	s6521	quide	0.7841681456376568	1	0.7628389421123241	0.6238178801466139
0.5	both	own	s6524	quide	0.7841681456376568	0	0.7189833128190279	0.6238178801466139
0.5	both	own	s6533	quide	0.7841681456376568	1	0.9039024967858451	0.6238178801466139
0.5	both	own	s6536	quide	0.7841681456376568	1	0.7189833128190279	0.6238178801466139
0.5	both	own	s6119	spride	0.5635008056678296	0	0.5635008056678296	0.6238178801466139
0.5	both	own	s6123	spride	0.5635008056678296	1	0.7696997444211119	0.6238178801466139
0.5	both	own	s6125	spride	0.5635008056678296	0	0.7266582084392118	0.6238178801466139
0.5	both	own	s6135	spride	0.5635008056678296	1	0.6122355830276718	0.6238178801466139
0.5	both	own	s6181	spride	0.5635008056678296	0	0.7266582084392118	0.6238178801466139
0.5	both	own	s6183	spride	0.5635008056678296	0	0.8010303357456564	0.6238178801466139
0.5	both	own	s6184	spride	0.5635008056678296	0	0.5397650768023851	0.6238178801466139
0.5	both	own	s6186	spride	0.5635008056678296	0	0.5635008056678296	0.6238178801466139
0.5	both	own	s6190	spride	0.5635008056678296	0	0.6638304235321004	0.6238178801466139
0.5	both	own	s6195	spride	0.5635008056678296	1	0.4339797865388938	0.6238178801466139
0.5	both	own	s6208	spride	0.5635008056678296	0	0.7696997444211119	0.6238178801466139
0.5	both	own	s6209	spride	0.5635008056678296	0	0.6638304235321004	0.6238178801466139
0.5	both	own	s6219	spride	0.5635008056678296	0	0.6638304235321004	0.6238178801466139
0.5	both	own	s6222	spride	0.5635008056678296	1	0.7051060424719622	0.6238178801466139
0.5	both	own	s6282	spride	0.5635008056678296	0	0.7266582084392118	0.6238178801466139
0.5	both	own	s6286	spride	0.5635008056678296	0	0.6638304235321004	0.6238178801466139
0.5	both	own	s6293	spride	0.5635008056678296	0	0.6638304235321004	0.6238178801466139
0.5	both	own	s6298	spride	0.5635008056678296	1	0.5635008056678296	0.6238178801466139
0.5	both	own	s6491	spride	0.5635008056678296	0	0.6638304235321004	0.6238178801466139
0.5	both	own	s6500	spride	0.5635008056678296	0	0.4339797865388938	0.6238178801466139
0.5	both	own	s6513	spride	0.5635008056678296	0	0.7696997444211119	0.6238178801466139
0.5	both	own	s6520	spride	0.5635008056678296	0	0.6122355830276718	0.6238178801466139
0.5	both	own	s6522	spride	0.5635008056678296	1	0.7696997444211119	0.6238178801466139
0.5	both	own	s6532	spride	0.5635008056678296	0	0.4339797865388938	0.6238178801466139
0.5	both	own	s6534	spride	0.5635008056678296	0	0.6638304235321004	0.6238178801466139
0.5	both	own	s6544	spride	0.5635008056678296	0	0.7696997444211119	0.6238178801466139
0.5	both	own	s6119	dwide	0.7841681456376568	1	0.42835622924436434	0.6238178801466139
0.5	both	own	s6123	dwide	0.7841681456376568	1	0.7628389421123241	0.6238178801466139
0.5	both	own	s6125	dwide	0.7841681456376568	0	0.7189833128190279	0.6238178801466139
0.5	both	own	s6135	dwide	0.7841681456376568	0	0.7189833128190279	0.6238178801466139
0.5	both	own	s6181	dwide	0.7841681456376568	0	0.7189833128190279	0.6238178801466139
0.5	both	own	s6183	dwide	0.7841681456376568	1	0.9188995295928587	0.6238178801466139
0.5	both	own	s6184	dwide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6186	dwide	0.7841681456376568	1	0.42835622924436434	0.6238178801466139
0.5	both	own	s6190	dwide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6195	dwide	0.7841681456376568	1	0.42835622924436434	0.6238178801466139
0.5	both	own	s6208	dwide	0.7841681456376568	0	0.9039024967858451	0.6238178801466139
0.5	both	own	s6209	dwide	0.7841681456376568	0	0.5340641288522108	0.6238178801466139
0.5	both	own	s6219	dwide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6222	dwide	0.7841681456376568	1	0.9188995295928587	0.6238178801466139
0.5	both	own	s6282	dwide	0.7841681456376568	0	0.8821006441031944	0.6238178801466139
0.5	both	own	s6286	dwide	0.7841681456376568	0	0.5340641288522108	0.6238178801466139
0.5	both	own	s6293	dwide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6298	dwide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6491	dwide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6500	dwide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6513	dwide	0.7841681456376568	0	0.9039024967858451	0.6238178801466139
0.5	both	own	s6520	dwide	0.7841681456376568	0	0.7189833128190279	0.6238178801466139
0.5	both	own	s6522	dwide	0.7841681456376568	1	0.9039024967858451	0.6238178801466139
0.5	both	own	s6532	dwide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6534	dwide	0.7841681456376568	1	0.6552284366737794	0.6238178801466139
0.5	both	own	s6544	dwide	0.7841681456376568	0	0.9039024967858451	0.6238178801466139
0.5	both	own	s6120	squide	0.7841681456376568	0	0.6067783546317894	0.6238178801466139
0.5	both	own	s6128	squide	0.7841681456376568	0	0.9039024967858451	0.6238178801466139
0.5	both	own	s6132	squide	0.7841681456376568	0	0.5540561772072841	0.6238178801466139
0.5	both	own	s6134	squide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6189	squide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6192	squide	0.7841681456376568	0	0.9188995295928587	0.6238178801466139
0.5	both	own	s6194	squide	0.7841681456376568	1	0.9188995295928587	0.6238178801466139
0.5	both	own	s6204	squide	0.7841681456376568	0	0.9039024967858451	0.6238178801466139
0.5	both	own	s6207	squide	0.7841681456376568	0	0.5340641288522108	0.6238178801466139
0.5	both	own	s6210	squide	0.7841681456376568	1	0.8821006441031944	0.6238178801466139
0.5	both	own	s6221	squide	0.7841681456376568	0	0.7628389421123241	0.6238178801466139
0.5	both	own	s6225	squide	0.7841681456376568	1	0.9039024967858451	0.6238178801466139
0.5	both	own	s6228	squide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6231	squide	0.7841681456376568	1	0.8821006441031944	0.6238178801466139
0.5	both	own	s6233	squide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6295	squide	0.7841681456376568	0	0.8821006441031944	0.6238178801466139
0.5	both	own	s6297	squide	0.7841681456376568	0	0.42835622924436434	0.6238178801466139
0.5	both	own	s6492	squide	0.7841681456376568	0	0.8475034049612936	0.6238178801466139
0.5	both	own	s6495	squide	0.7841681456376568	0	0.6552284366737794	0.6238178801466139
0.5	both	own	s6497	squide	0.7841681456376568	0	0.5540561772072841	0.6238178801466139
0.5	both	own	s6505	squide	0.7841681456376568	0	0.5540561772072841	0.6238178801466139
0.5	both	own	s6525	squide	0.7841681456376568	0	0.7189833128190279	0.6238178801466139
0.5	both	own	s6535	squide	0.7841681456376568	1	0.8821006441031944	0.6238178801466139
0.5	both	own	s6537	squide	0.7841681456376568	1	0.7628389421123241	0.6238178801466139
0.5	both	own	s6120	splide	0.7829016668651589	1	0.8813218527402268	0.6238178801466139
0.5	both	own	s6128	splide	0.7829016668651589	1	0.7623755298977957	0.6238178801466139
0.5	both	own	s6132	splide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6134	splide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6189	splide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6192	splide	0.7829016668651589	0	0.9183413131169685	0.6238178801466139
0.5	both	own	s6194	splide	0.7829016668651589	0	0.9183413131169685	0.6238178801466139
0.5	both	own	s6204	splide	0.7829016668651589	0	0.9032519236074572	0.6238178801466139
0.5	both	own	s6207	splide	0.7829016668651589	0	0.8465358388452436	0.6238178801466139
0.5	both	own	s6210	splide	0.7829016668651589	1	0.7184658330458313	0.6238178801466139
0.5	both	own	s6221	splide	0.7829016668651589	0	0.9032519236074572	0.6238178801466139
0.5	both	own	s6225	splide	0.7829016668651589	0	0.9032519236074572	0.6238178801466139
0.5	both	own	s6228	splide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6231	splide	0.7829016668651589	1	0.7184658330458313	0.6238178801466139
0.5	both	own	s6233	splide	0.7829016668651589	0	0.654649946848765	0.6238178801466139
0.5	both	own	s6295	splide	0.7829016668651589	0	0.7184658330458313	0.6238178801466139
0.5	both	own	s6297	splide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6492	splide	0.7829016668651589	0	0.654649946848765	0.6238178801466139
0.5	both	own	s6495	splide	0.7829016668651589	0	0.654649946848765	0.6238178801466139
0.5	both	own	s6497	splide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6505	splide	0.7829016668651589	0	0.5534236299156559	0.6238178801466139
0.5	both	own	s6525	splide	0.7829016668651589	0	0.8813218527402268	0.6238178801466139
0.5	both	own	s6535	splide	0.7829016668651589	1	0.8813218527402268	0.6238178801466139
0.5	both	own	s6537	splide	0.7829016668651589	1	0.9032519236074572	0.6238178801466139
0.5	both	own	s6182	trine	0.5958105755120673	0	0.6903483447154534	0.6238178801466139
0.5	both	own	s6185	trine	0.5958105755120673	1	0.456453632296503	0.6238178801466139
0.5	both	own	s6191	trine	0.5958105755120673	0	0.8711592981532547	0.6238178801466139
0.5	both	own	s6197	trine	0.5958105755120673	0	0.8180322372965695	0.6238178801466139
0.5	both	own	s6200	trine	0.5958105755120673	1	0.8711592981532547	0.6238178801466139
0.5	both	own	s6205	trine	0.5958105755120673	1	0.7490453179124986	0.6238178801466139
0.5	both	own	s6211	trine	0.5958105755120673	0	0.7890353683950654	0.6238178801466139
0.5	both	own	s6218	trine	0.5958105755120673	1	0.8400211619710499	0.6238178801466139
0.5	both	own	s6223	trine	0.5958105755120673	0	0.6805832787630585	0.6238178801466139
0.5	both	own	s6227	trine	0.5958105755120673	0	0.456453632296503	0.6238178801466139
0.5	both	own	s6232	trine	0.5958105755120673	1	0.8180322372965695	0.6238178801466139
0.5	both	own	s6284	trine	0.5958105755120673	0	0.7490453179124986	0.6238178801466139
0.5	both	own	s6287	trine	0.5958105755120673	0	0.5594872380659461	0.6238178801466139
